id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
187,2017,5,26,15,31,42,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.9,31.94,30.65,31.29,187.0
188,2017,5,26,15,31,43,0.35,0.34,0.33,0.33,0.31,0.32,35.16,34.19,33.23,33.23,30.97,31.61,188.0
189,2017,5,26,15,31,44,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,33.23,32.9,30.97,31.61,189.0
190,2017,5,26,15,31,45,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.9,30.97,31.61,190.0
191,2017,5,26,15,31,46,0.35,0.34,0.33,0.33,0.31,0.32,35.16,34.19,33.23,33.23,30.65,31.61,191.0
192,2017,5,26,15,31,47,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.55,33.23,33.23,30.65,31.61,192.0
193,2017,5,26,15,31,48,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.87,33.23,32.58,30.97,31.29,193.0
194,2017,5,26,15,31,49,0.35,0.34,0.33,0.34,0.31,0.32,35.16,33.87,33.23,33.55,30.97,31.61,194.0
195,2017,5,26,15,31,50,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.58,30.97,31.61,195.0
196,2017,5,26,15,31,51,0.35,0.34,0.33,0.32,0.31,0.32,35.16,33.87,32.9,32.26,30.97,31.61,196.0
197,2017,5,26,15,31,52,0.35,0.34,0.33,0.33,0.31,0.31,35.48,34.19,33.23,32.58,30.97,31.29,197.0
198,2017,5,26,15,31,53,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,33.23,32.58,30.97,31.61,198.0
199,2017,5,26,15,31,54,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,33.23,30.97,31.61,199.0
200,2017,5,26,15,31,55,0.35,0.34,0.33,0.33,0.31,0.32,34.84,34.19,33.23,33.23,30.97,31.61,200.0
